"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
1956531,1956397,1956572,1956371,"Npun_R1588","50S ribosomal protein L34",62691,98888,88110,616,65107,56755,78273,494,57024,57912,52498,413,70283,64362,53423,464,65795,61911,48671,435,47730,47874,40787,336,72883,65452,71779,518,78745,64572,79706,550,48382,54886,79456,451,42715,38264,40405,299,98814,56036,50143,506,33826,70710,74819,442
1957148,1956636,1957195,1956573,"Npun_R1589","hypothetical protein",128044,221613,327869,440,49703,81185,100201,150,121994,120076,101316,223,136713,176039,149469,300,89169,86218,90720,172,90411,81953,101860,178,219191,196295,237244,424,225402,219653,285187,474,83792,97105,128765,201,72663,68314,94991,153,170800,157798,122748,293,63363,122240,114592,195
1957910,1959076,1957874,1959076,"Npun_F1590","NAD(P) transhydrogenase subunit alpha",320305,381524,426368,322,1441535,1331514,1603955,1250,751776,634230,710927,598,469925,430772,389690,368,724905,604370,592224,548,1205265,1275136,1242028,1063,501316,605381,616048,492,352574,398246,325812,307,620010,661780,910295,626,1079292,1372418,1510132,1131,375771,393760,360320,322,639050,757264,935451,666
1959108,1959401,1959077,NA,"Npun_F1591","nicotinamide nucleotide transhydrogenase subunit alpha",73102,58027,47115,202,270063,247938,291795,918,139224,136619,148440,481,83116,81598,65091,260,153514,121787,119569,447,234912,247761,236490,815,62203,94876,77555,266,55388,59598,40660,176,114105,95688,121294,375,172416,243812,241883,746,41836,46470,56563,164,110674,87627,109758,349
1959398,1960804,NA,1960814,"Npun_F1592","NAD(P) transhydrogenase subunit beta",508825,663790,680047,438,2489746,2829169,3302806,2042,1008221,733989,853987,615,627899,577854,571307,421,1074618,923330,929321,693,1957436,1914550,1963891,1382,735058,895758,875436,593,547397,543744,541373,386,1042483,1145778,861402,722,1670712,2146741,2305690,1450,799590,677451,614393,495,1072425,1164184,1384716,857
NA,NA,1960815,1960904,"predicted RNA","-",41279,89077,45732,652,42041,66090,77501,687,51929,34543,40151,468,47473,51193,49895,550,28181,29476,33792,338,38005,33681,36312,399,56524,55991,59532,637,55540,49722,64697,629,40384,53511,40087,496,40941,43892,56948,525,116998,87656,66005,1002,42340,67544,61895,636
1961330,1960926,1961355,1960905,"Npun_R1593","lactoylglutathione lyase protein",72603,97432,97939,220,42797,57562,65099,136,67586,63230,57208,154,52870,59921,58992,141,35392,39475,40567,95,39640,41928,36676,97,61443,67042,67066,160,63491,64531,74814,166,46534,61986,27670,112,42350,50238,57288,123,126440,100539,70425,244,42793,74072,54865,141
1961694,1961356,1961694,NA,"Npun_R1594","hypothetical protein",22631,15867,9682,47,9692,8553,8856,26,17850,15857,11947,44,9755,6648,12433,28,8491,11391,7834,27,8189,10260,7392,25,8831,10126,10118,28,11307,12537,11851,35,10058,9300,4186,23,8634,9220,11285,28,14101,12148,11698,37,11112,18071,7370,35
1962302,1961949,1962324,1961909,"Npun_R1595","MazF family transcripitonal regulator",21002,25294,23101,65,17083,12809,14609,41,13862,12249,13848,37,14830,15952,12034,40,9046,11060,12657,30,11234,11834,13402,34,16925,19026,17890,50,18602,18557,17567,51,10866,10158,8505,27,14439,12191,11184,35,19060,18180,19569,53,11837,11388,10241,31
1962561,1962325,NA,NA,"Npun_R1596","hypothetical protein",9588,9473,3384,31,6285,6068,5411,24,5375,4702,6245,22,6069,5867,3710,22,3599,4239,4206,16,4746,4195,6077,21,3845,4651,3483,16,4292,6883,3447,20,2986,2765,1462,10,4429,2404,3247,14,7118,6055,7316,28,3903,5802,5119,20
1966321,1963193,1966389,1963104,"Npun_R1597","GAF sensor signal transduction histidine kinase",52730,51354,39346,15,37181,39699,26099,10,40688,45697,36724,13,44799,42703,34025,12,45220,47370,40283,14,34174,31593,30280,10,37781,55495,49689,15,54006,48587,46722,15,60184,115652,60866,25,38480,37937,46656,13,31071,44413,32695,11,115123,141278,105291,38
1966635,1966474,1966642,1966474,"Npun_R1598","hypothetical protein",85221,164606,168422,860,189018,283411,264301,1515,160143,107535,95094,746,171650,147745,189527,1047,170562,175555,185980,1094,149847,150096,196317,1021,129614,111634,127878,759,120279,143304,151610,854,140697,172097,242772,1143,141981,143362,144741,884,105156,122442,115698,706,104651,79008,92671,568
1966732,1966643,1966741,1966643,"Npun_R1599","cytochrome b6-f complex subunit PetN",47898,77996,110270,874,79906,152603,148774,1412,86406,56213,44837,694,63847,62608,53882,667,80864,75687,74415,855,70551,72310,93187,874,65447,49819,60017,649,54479,61701,71967,696,65979,77596,137522,1041,64174,63322,69781,730,52237,51430,48310,562,46164,34005,42275,453
1967008,1968897,NA,1968897,"Npun_F1600","integral membrane sensor hybrid histidine kinase",6160,12086,26515,7,3267,7557,8146,3,3436,6094,3552,2,3994,6513,6197,2,6277,5629,5686,3,3600,4575,3373,2,6194,10477,11491,4,9733,13770,10651,6,12867,28516,15964,10,5408,5926,10300,3,9552,12517,6280,4,41145,71963,35917,26
1968928,1970193,1968898,1970219,"Npun_F1601","response regulator receiver sensor signal transduction histidine kinase",5458,10678,4532,5,4255,5814,3470,3,5605,4118,5776,4,4266,7244,6341,4,4890,4812,4941,3,4558,5684,3221,3,6013,8521,9744,6,11989,9416,10492,8,7791,19379,12469,10,4264,6475,9103,5,6043,9820,6074,5,39671,69748,31944,37
1970315,1970749,NA,NA,"Npun_F1602","hypothetical protein",5034,2085,0,5,3526,1513,937,4,1175,2571,2211,4,3257,3025,2143,6,1610,2068,1454,3,1326,2188,1244,3,2642,1999,2229,5,2864,2478,2999,6,741,1184,870,2,1141,507,1272,2,2826,3372,1890,6,1196,1859,2254,4
1971206,1971769,1971206,NA,"Npun_F1603","exonuclease",30448,68940,14567,67,12860,4186,7110,14,23553,41706,36376,60,40614,45711,39286,74,14585,11236,10532,21,16253,12725,15566,26,57482,41406,43569,84,80472,68065,49063,116,17513,17355,14966,29,11192,11573,9132,18,57922,46884,65163,100,12480,9928,7847,17
1972233,1971844,NA,1971844,"Npun_R1604","hypothetical protein",16245,21752,5885,37,1703,2434,3799,6,8772,19560,15054,37,17026,16622,32554,56,7098,5804,5563,15,7307,6464,7307,18,28667,21196,20635,60,32897,33275,21773,75,13240,6867,4302,20,4808,4545,3378,10,25222,18994,28146,61,6781,5084,7176,16
1972908,1973705,1972896,1973712,"Npun_F1605","manganese and iron superoxide dismutase",390560,406220,147410,394,126843,80050,101784,128,316478,649989,497856,611,476389,514825,464300,607,383199,427360,357544,487,377078,381053,383053,476,669859,511773,511971,707,539571,619465,412896,656,359180,266061,294570,384,249665,227905,186238,277,172687,156303,213481,226,166509,75570,82025,135
1975296,1973980,1975296,NA,"Npun_R1606","hypothetical protein",15321,6235,4443,6,34366,23329,32520,22,12310,10096,10406,8,6260,5457,7381,4,28819,33408,29133,23,29744,30809,32163,23,6317,8500,9091,6,5225,5546,6499,4,28507,26409,23543,19,30437,33610,32250,24,3968,2441,3100,2,24582,16366,24320,16
1976048,1975407,NA,NA,"Npun_R1607","hypothetical protein",13091,7199,0,10,19169,24280,23817,34,16168,8942,10678,18,4907,8023,4438,9,23777,26166,20256,36,19678,21152,16658,29,7366,7318,7427,11,4444,4675,4680,7,19162,13176,29836,32,15543,16999,17032,25,2095,1454,2114,2,13844,11204,14155,20
1977078,1977473,NA,NA,"Npun_F1608","hypothetical protein",878,854,0,1,501,0,0,0,1038,268,262,1,1084,549,1064,2,579,624,703,1,586,79,639,1,295,466,586,1,644,775,914,1,178,648,0,0,622,977,104,1,1057,726,1605,2,268,541,1390,1
1977652,1978047,NA,NA,"Npun_F1609","methyltransferase type 11",5677,5729,0,9,3156,3848,1754,7,5235,6178,4221,13,3612,4243,2008,8,2968,3059,2538,7,4074,4100,4601,10,4342,4821,4122,11,5757,4263,5341,12,3093,2211,4226,8,3393,3299,3447,8,5588,6212,3925,13,2683,4107,2456,7
1978977,1980386,NA,NA,"Npun_F1611","neutral invertase",48732,69404,26486,34,22198,27073,27385,18,34101,52665,49721,32,49726,59489,46063,36,30854,28774,25932,20,27783,33842,25357,20,39758,44770,32672,27,52160,44029,36228,31,29653,27492,34238,21,30003,27761,27898,20,34674,32347,33425,23,18981,14730,16358,11
1980619,1980921,1980612,1980939,"Npun_F1612","hypothetical protein",14462,19849,11477,50,18234,23444,25041,73,11900,7968,7909,30,9335,7514,10886,30,12818,13307,13891,44,11176,13309,13528,41,11598,11251,14867,41,14288,12301,13656,44,8435,10478,14326,36,12763,12532,14535,43,18294,16484,14032,53,13304,25143,26252,71
1981026,1981499,NA,1981499,"Npun_F1613","hypothetical protein",14796,11584,0,18,4887,8533,11265,17,7705,8948,7013,16,5718,9059,6617,15,7871,8827,9464,18,7268,7763,5366,14,6631,3595,4903,10,6807,7001,5089,13,4262,3412,6620,10,6336,6219,5494,12,6508,7140,9341,16,4442,6578,5935,11
1981739,1981557,NA,NA,"Npun_R1614","hypothetical protein",8757,9024,8328,47,3283,7238,5668,29,4056,5938,3499,24,5965,8443,8203,41,3572,5171,3778,22,3353,3101,3744,18,3605,3953,4907,22,3472,5922,3736,23,2742,2871,8929,26,3159,2821,2150,14,4912,3687,7051,28,1690,2705,2534,12
1984892,1981863,1984998,1981740,"Npun_R1615","hypothetical protein",140462,128367,35903,33,138403,127556,144583,45,122187,123320,127272,41,136303,120729,126883,42,126309,134123,117959,41,111577,118794,106787,37,103224,91775,88601,31,96137,94399,94346,31,107243,101829,83084,32,115039,107116,100202,35,97865,103731,118659,35,78741,62555,71038,23
1985749,1987812,1985742,1987812,"Npun_F1616","protein kinase",454392,537167,381077,221,292592,299581,332246,149,401188,490870,460307,218,485268,507940,471379,236,265166,316563,314056,144,327323,304400,337759,156,425509,399374,422332,201,457625,504181,501183,236,319694,302007,345625,156,324015,334848,330377,159,413362,458075,450227,213,263547,241304,270170,125
1988256,1988555,1988243,1988602,"Npun_F1617","hypothetical protein",1007901,1000334,403325,2679,30474,21248,21160,80,405400,763823,596883,1962,865579,1034601,631914,2813,137057,88016,96225,356,285988,327492,422107,1150,952521,716294,673767,2602,1245680,1464525,919443,4032,217331,105612,349968,747,161769,117436,94684,415,301659,373148,828417,1670,133948,64529,66695,294
1991719,1989068,1991719,NA,"Npun_R1618","Cl- channel voltage-gated family protein",91311,90742,68098,31,37161,32789,41308,13,66182,83818,76796,28,100947,110070,91245,37,44276,45159,37972,16,41326,45381,40977,16,79766,65571,59309,25,86640,81740,82150,31,35244,31424,32045,12,42488,34690,37653,14,118463,87410,116811,40,26180,19160,20191,8
1993262,1991916,NA,1991916,"Npun_R1619","C69 family peptidase",40017,39096,9064,21,61230,26824,42285,32,29186,41480,38382,26,33731,33467,38750,26,57010,60214,49798,41,39501,44656,46474,32,28548,27099,23620,19,27896,30495,25073,20,34463,30218,22944,21,45667,45453,35895,31,25815,28156,27647,20,24903,14158,18625,14
1994376,1993516,1994376,1993501,"Npun_R1620","hypothetical protein",80541,100099,119187,116,97384,96724,100556,114,79451,98508,93286,105,101842,100933,115438,123,94220,103266,100046,115,74995,78401,79512,90,86920,70388,80596,92,86068,99805,80319,103,96260,99809,124662,124,89926,84221,84400,100,81010,82477,87298,97,80470,79185,83433,94
1995871,1994723,1995924,1994661,"Npun_R1621","phosphoesterase",37875,41948,18540,28,77068,64223,77081,63,46127,36262,39480,35,33654,39333,33293,30,68984,58653,55047,52,64244,62642,64051,55,45820,46627,41693,38,42398,35869,38565,33,63966,73053,54746,55,61294,74283,71363,60,36362,31566,32540,29,66877,55179,59839,52
1996605,1995961,1996605,1995961,"Npun_R1622","hydrolase",80385,77773,63507,114,56776,33232,45671,70,84825,78308,92334,132,92465,99694,64120,132,59516,63734,48944,88,68410,65792,59988,100,82876,97068,72360,130,100981,75419,83896,134,55580,62121,57590,90,60419,56399,62216,92,70881,80607,64960,111,59641,35336,45575,72
1998062,1996869,1998062,1996845,"Npun_R1623","FAD-dependent pyridine nucleotide-disulfide oxidoreductase",201527,243338,161771,169,119830,96554,83830,83,200511,228418,235878,185,257651,255240,242518,210,128050,133807,129917,109,139260,139742,132339,114,239633,257974,227223,202,298140,263657,273472,233,163288,146660,205405,143,133460,145120,126595,113,259720,300406,293173,238,131866,101517,109829,95
1998245,1998868,1998243,1998898,"Npun_F1624","anaerobic ribonucleoside-triphosphate reductase activating protein",64187,42119,33284,74,49878,34232,35633,63,37875,44607,43905,67,39932,33467,38179,59,40030,39401,38612,63,36366,42967,36134,61,29699,35490,27488,49,31699,34739,28438,50,31103,27189,42497,53,40450,45941,33037,63,21679,25205,30780,41,28219,20865,23122,38
1999202,2000269,NA,NA,"Npun_F1625","transporter permease",42460,39061,28134,34,23034,21363,25393,21,25505,38173,32436,29,45706,37267,45715,40,20541,28049,25928,23,21972,26212,26037,23,37012,37775,31303,33,39328,39456,34942,35,21455,22004,30383,23,29049,26029,21289,23,40811,40043,49710,40,22643,25836,22456,22
2000919,2000599,NA,NA,"Npun_R1626","small multidrug resistance protein",3025,646,0,3,3072,5979,1240,10,756,935,676,2,416,272,1184,1,1071,761,1227,3,709,1038,1048,2,1140,414,904,2,392,675,768,1,572,700,966,2,864,1088,1153,3,1434,916,1001,3,958,2407,996,4
2001549,2001989,2001542,2001989,"Npun_F1627","heat shock protein Hsp20",83492,98165,42848,169,44946,48013,50665,108,38025,113913,69736,167,67813,69718,65392,153,42795,72690,66373,137,75919,79741,78117,176,99541,75807,83906,195,101252,101848,43561,186,42081,32107,119992,146,59648,49322,46484,117,44121,78284,39589,122,45338,93378,83006,167
NA,NA,2002132,2002221,"predicted RNA","-",41405,9890,0,189,53612,27471,16823,362,9628,40269,26156,281,18489,17080,21675,212,121972,129860,109363,1337,42596,56446,53479,564,20608,16014,10816,175,12303,16149,6396,129,60043,30873,29244,445,39284,37911,22232,368,1817,3872,6724,45,33227,8733,11972,199
2002539,2002240,2002565,2002222,"Npun_R1628","ferredoxin 2Fe-2S",150847,47945,11830,234,189957,183983,191440,628,58575,122583,85300,296,57236,87019,59220,226,445631,381001,310104,1263,158688,205898,205555,633,75990,61661,58777,218,44976,59349,44014,164,278965,155163,238853,747,126673,104523,136239,408,22664,25396,26573,82,126541,184235,179770,545
2003545,2002643,NA,NA,"Npun_R1629","uroporphyrinogen III synthase HEM4",4961,3926,9152,6,5918,6606,9386,8,7995,4587,5263,6,4788,5318,5955,5,6630,6191,5449,6,5161,5355,5047,5,5919,4058,4766,5,4862,4645,7769,6,4625,4488,2145,4,5829,4343,5996,5,5958,5798,6591,6,5051,3318,6247,5
2006939,2003592,NA,NA,"Npun_R1630","filamentous hemagglutinin outer membrane protein",45467,37905,30606,11,46093,81708,63403,19,48311,44575,38145,13,37281,39315,30216,10,47641,46100,43832,13,38020,43326,42823,12,42661,38928,42668,12,36944,39545,45556,12,38839,45005,49141,13,40882,39370,50631,13,55340,51534,56359,16,39381,53207,54430,14
2007771,2007040,2007847,2007025,"Npun_R1631","hypothetical protein",11775,8321,4561,11,41826,33217,48399,56,16828,7817,12110,16,9525,11013,10327,14,34596,32161,33885,45,22421,25177,22625,31,9368,10576,9014,13,8360,9540,12256,13,27004,28616,50555,48,27951,28759,35887,42,16174,16565,12860,20,26585,33800,39088,45
2009777,2008017,NA,NA,"Npun_R1632","Chase2 sensor protein",26302,15479,4561,8,16896,14527,14007,8,15368,13431,13355,7,13906,13474,5306,6,15447,15028,15223,8,10209,10865,9517,5,10526,12076,9851,6,12172,11013,10799,6,11033,11384,17343,7,13531,10499,10587,6,15647,17996,17008,9,10661,9525,13004,6
2010841,2010131,NA,NA,"Npun_R1633","LuxR family transcriptional regulator",33458,26126,4502,30,24738,27317,21082,34,27527,26357,25754,37,17298,24891,12420,25,31611,33962,26515,43,24455,21101,21547,31,26631,22811,22521,33,29424,28854,21474,37,27788,23988,25433,36,28522,23283,22126,34,25446,24920,37368,41,18977,13923,14565,22
2012424,2013392,2012166,2013392,"Npun_F1636","hypothetical protein",6775706,14612744,7218069,9840,8333399,9829856,7254501,8743,10278505,12864978,14792683,13049,13481227,12296011,5680542,10821,6349656,6123949,5670596,6241,17155495,14828498,14586863,16020,37104006,32488523,24707881,32439,40945091,16470937,21737938,27228,20985857,14666658,18664738,18684,21165574,14119885,11941936,16246,50521059,41840263,38671315,45074,24146121,21383487,19023449,22206
2013569,2015905,2013393,2015905,"Npun_F1637","Chase2 sensor protein",7732342,9722590,2934461,2908,5615846,4444404,3179187,1888,10669050,10943209,11978392,4791,12874418,9573017,3383448,3684,4668619,4559613,3077032,1755,9274031,8715749,6170893,3446,18726535,15644054,9314262,6230,25402676,9015050,9676883,6289,9305578,6844330,6585509,3242,11282773,6184352,4549314,3140,29344461,23832691,30438942,11926,11721948,6377121,5874464,3419
NA,NA,2015906,2015962,"predicted RNA","-",98395,60407,3619,949,31707,30712,24712,509,137128,90157,72744,1754,43749,44983,5726,552,62136,53982,18840,789,61420,62495,24743,869,102847,71017,27056,1174,151775,41076,33740,1325,93130,60060,39884,1129,58071,25845,25844,641,231567,182571,182862,3491,58174,33405,29260,706
2015984,2016820,2015963,2016820,"Npun_F1638","hypothetical protein",1604950,1190379,335432,1246,946606,710903,384140,813,2093394,958407,756871,1516,1318924,962097,281532,1020,966234,766832,465047,875,1044936,914145,447413,958,1599993,1213774,557686,1342,2149795,639119,645706,1367,1604124,1752694,1693499,2011,896184,446894,367885,681,6827124,4200500,4375889,6134,1287287,953234,693670,1168
NA,NA,2016821,2017002,"predicted RNA","-",175415,68885,3266,453,82119,33819,16224,242,122729,76002,52291,459,118854,76407,20531,395,111682,94672,53371,475,89978,87428,37167,392,102347,91921,31185,412,159819,43534,35161,436,118225,113500,111506,628,70285,34105,21533,230,521816,332139,511068,2500,109891,35564,29166,319
2019761,2017407,2019790,2017003,"Npun_R1641","ComEC/Rec2-like protein",135551,98318,30459,37,94120,81544,78504,35,154674,78514,78567,44,104582,88767,58809,35,119522,87499,72857,39,96359,92037,72610,36,105512,105284,76580,40,124079,71455,102459,42,121660,164794,163156,63,81974,61510,79070,31,2010362,712814,828226,502,113862,103428,78531,41
2021171,2020233,2021488,2020181,"Npun_R1642","glycyl-tRNA synthetase subunit alpha",80821,78740,78811,84,69705,65672,72125,73,59384,69125,56133,65,66070,77991,58592,71,77202,83327,77088,84,67014,76068,78723,78,74124,68946,65279,73,77655,81603,69736,81,68343,63656,103779,83,75978,72245,68712,77,77554,89634,99738,94,66352,46895,46047,56
NA,NA,2021489,2022977,"Npun_r020","16S ribosomal RNA",13861530,72406399,2570162625,594678,52182561,134745817,68588985,57201,121496855,85382499,32436908,53574,52488824,71768203,212312332,75345,3576496,2029875,5445283,2474,1648374,3307833,3427077,1876,1752273,2269678,2186512,1389,1992007,16356010,5231094,5278,1350700,1285958,220223383,49890,1788931,1470488,2671038,1327,1218466,2257279,7851404,2535,2291800,7308919,3306780,2889
